Database name: pubs
Tables in snapshot: 11

Table: authors
Columns: au_id (TEXT), au_lname (TEXT), au_fname (TEXT), phone (TEXT), address (TEXT), city (TEXT), state (TEXT), zip (TEXT), contract (INTEGER)
Snapshot rows: 23 / remote rows: 23
Sample rows:
| au_id       | au_lname   | au_fname   | phone        | address           | city       | state   |   zip |   contract |
|:------------|:-----------|:-----------|:-------------|:------------------|:-----------|:--------|------:|-----------:|
| 172-32-1176 | White      | Johnson    | 408 496-7223 | 10932 Bigge Rd.   | Menlo Park | CA      | 94025 |          1 |
| 213-46-8915 | Green      | Marjorie   | 415 986-7020 | 309 63rd St. #411 | Oakland    | CA      | 94618 |          1 |
| 238-95-7766 | Carson     | Cheryl     | 415 548-7723 | 589 Darwin Ln.    | Berkeley   | CA      | 94705 |          1 |

Table: discounts
Columns: discounttype (TEXT), stor_id (TEXT), lowqty (INTEGER), highqty (INTEGER), discount (REAL)
Snapshot rows: 3 / remote rows: 3
Sample rows:
| discounttype      |   stor_id |   lowqty |   highqty |   discount |
|:------------------|----------:|---------:|----------:|-----------:|
| Initial Customer  |       nan |      nan |       nan |       10.5 |
| Volume Discount   |       nan |      100 |      1000 |        6.7 |
| Customer Discount |      8042 |      nan |       nan |        5   |

Table: employee
Columns: emp_id (TEXT), fname (TEXT), minit (TEXT), lname (TEXT), job_id (INTEGER), job_lvl (INTEGER), pub_id (TEXT), hire_date (TEXT)
Snapshot rows: 43 / remote rows: 43
Sample rows:
| emp_id    | fname   | minit   | lname   |   job_id |   job_lvl |   pub_id | hire_date           |
|:----------|:--------|:--------|:--------|---------:|----------:|---------:|:--------------------|
| A-C71970F | Aria    | nan     | Cruz    |       10 |        87 |     1389 | 1991-10-26T00:00:00 |
| A-R89858F | Annette | nan     | Roulet  |        6 |       152 |     9999 | 1990-02-21T00:00:00 |
| AMD15433F | Ann     | M       | Devon   |        3 |       200 |     9952 | 1991-07-16T00:00:00 |

Table: jobs
Columns: job_id (INTEGER), job_desc (TEXT), min_lvl (INTEGER), max_lvl (INTEGER)
Snapshot rows: 14 / remote rows: 14
Sample rows:
|   job_id | job_desc                     |   min_lvl |   max_lvl |
|---------:|:-----------------------------|----------:|----------:|
|        1 | New Hire - Job not specified |        10 |        10 |
|        2 | Chief Executive Officer      |       200 |       250 |
|        3 | Business Operations Manager  |       175 |       225 |

Table: publishers
Columns: pub_id (TEXT), pub_name (TEXT), city (TEXT), state (TEXT), country (TEXT)
Snapshot rows: 8 / remote rows: 8
Sample rows:
|   pub_id | pub_name             | city       | state   | country   |
|---------:|:---------------------|:-----------|:--------|:----------|
|      736 | New Moon Books       | Boston     | MA      | USA       |
|      877 | Binnet & Hardley     | Washington | DC      | USA       |
|     1389 | Algodata Infosystems | Berkeley   | CA      | USA       |

Table: pub_info
Columns: pub_id (TEXT), logo (BLOB), pr_info (TEXT)
Snapshot rows: 8 / remote rows: 8
Sample rows:
|   pub_id | logo    | pr_info                                                                                                                                          |
| BU2075     |     12001 |     14000 |        22 |

Table: sales
Columns: stor_id (TEXT), ord_num (TEXT), ord_date (TEXT), qty (INTEGER), payterms (TEXT), title_id (TEXT)
Snapshot rows: 21 / remote rows: 21
Sample rows:
|   stor_id | ord_num   | ord_date            |   qty | payterms   | title_id   |
|----------:|:----------|:--------------------|------:|:-----------|:-----------|
|      6380 | 6871      | 1994-09-14T00:00:00 |     5 | Net 60     | BU1032     |
|      6380 | 722a      | 1994-09-13T00:00:00 |     3 | Net 60     | PS2091     |
|      7066 | A2976     | 1993-05-24T00:00:00 |    50 | Net 30     | PC8888     |

Table: stores
Columns: stor_id (TEXT), stor_name (TEXT), stor_address (TEXT), city (TEXT), state (TEXT), zip (TEXT)
Snapshot rows: 6 / remote rows: 6
Sample rows:
|   stor_id | stor_name           | stor_address        | city      | state   |   zip |
|----------:|:--------------------|:--------------------|:----------|:--------|------:|
|      6380 | Eric the Read Books | 788 Catamaugus Ave. | Seattle   | WA      | 98056 |
|      7066 | Barnum's            | 567 Pasadena Ave.   | Tustin    | CA      | 92789 |
|      7067 | News & Brews        | 577 First St.       | Los Gatos | CA      | 96745 |

Table: titleauthor
Columns: au_id (TEXT), title_id (TEXT), au_ord (INTEGER), royaltyper (INTEGER)
Snapshot rows: 25 / remote rows: 25
Sample rows:
| au_id       | title_id   |   au_ord |   royaltyper |
|:------------|:-----------|---------:|-------------:|
| 172-32-1176 | PS3333     |        1 |          100 |
| 213-46-8915 | BU1032     |        2 |           40 |
| 213-46-8915 | BU2075     |        1 |          100 |

Table: titles
Columns: title_id (TEXT), title (TEXT), type (TEXT), pub_id (TEXT), price (REAL), advance (REAL), royalty (INTEGER), ytd_sales (INTEGER), notes (TEXT), pubdate (TEXT)
Snapshot rows: 18 / remote rows: 18
Sample rows:
| title_id   | title                                                | type     |   pub_id |   price |   advance |   royalty |   ytd_sales | notes                                                                                                                   | pubdate             |
|:-----------|:-----------------------------------------------------|:---------|---------:|--------:|----------:|----------:|------------:|:------------------------------------------------------------------------------------------------------------------------|:--------------------|
| BU1032     | The Busy Executive's Database Guide                  | business |     1389 |   19.99 |      5000 |        10 |        4095 | An overview of available database systems with emphasis on common business applications. Illustrated.                   | 1991-06-12T00:00:00 |
| BU1111     | Cooking with Computers: Surreptitious Balance Sheets | business |     1389 |   11.95 |      5000 |        10 |        3876 | Helpful hints on how to use your electronic resources to the best advantage.                                            | 1991-06-09T00:00:00 |
| BU2075     | You Can Combat Computer Stress!                      | business |      736 |    2.99 |     10125 |        24 |       18722 | The latest medical and psychological techniques for living with the electronic office. Easy-to-understand explanations. | 1991-06-30T00:00:00 |
